Countries,Indicators,,2010,2011,2012,2013,2014,2015,2016,2017
Greece,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0193260,0.1847493,0.1441466,0.8202953,1.2854090,1.6293913,0.2577604,0.1794093
Greece,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6.5260830,5.9223623,5.8398390,5.1766834,4.5819778,4.6418123,5.0065742,4.8391504
Greece,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,52.4776535,54.0856895,55.7305565,62.2963371,50.1884918,53.4711075,48.8956909,47.3189087
Greece,Gross Domestic Product (GDP) per Capita in PPP Int$,,"28,153.6178302","26,097.8580683","25,190.0556281","26,006.7858104","26,753.9761474","26,810.5181307","27,254.2647678","28,543.9256415"
Hungary,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7.5198541,7.5429635,7.4661384,7.2592073,7.0945153,6.9709749,7.1349092,6.8799896
Hungary,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,27.4455490,28.2435722,29.3969193,28.3848763,28.3609085,27.4883652,27.7182884,26.8943253
Hungary,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Hungary,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5.0101457,4.9947257,4.8410683,4.8063035,4.7335820,4.7252951,4.8291965,4.7291060
Hungary,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49.3117561,49.5229263,48.5325737,49.3605461,49.4574585,50.0851212,46.7900887,46.9298019
Hungary,Gross Domestic Product (GDP) per Capita in PPP Int$,,"21,504.1144582","22,809.1983575","23,067.5861569","24,425.3343218","25,490.0735015","26,322.7705517","26,806.6595993","28,770.4393161"
Iceland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8.5322914,8.2513123,8.1951675,8.2214108,8.2793388,8.1523686,8.1266422,8.3262911
Iceland,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,18.1867466,18.4711876,18.5705948,18.2579651,17.9809780,17.6364040,16.8691845,16.4803791
Iceland,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Iceland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6.8623281,6.6056833,6.5507226,6.5970817,6.6648192,6.5889478,6.6240335,6.8132854
Iceland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,47.7847977,44.2251015,43.8299561,42.3964539,43.8124657,41.4824143,44.3000526,43.2881546
Iceland,Gross Domestic Product (GDP) per Capita in PPP Int$,,"39,294.4087462","40,212.1055935","41,306.8357398","43,716.6923323","45,565.5544860","48,812.4992988","53,051.2230872","56,705.0368523"
Ireland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10.5033512,10.6888990,10.6810904,10.2855454,9.6521711,7.3358030,7.3825693,7.1843834
Ireland,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,13.7956362,13.9069586,13.8872566,14.2764511,14.0318308,13.2440014,12.7751331,12.2811165
Ireland,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Ireland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8.0013437,7.7323809,7.6982780,7.3215447,6.8547726,5.2833901,5.3506904,5.2657962
Ireland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,65.0415039,46.5248871,42.0124474,40.3114395,37.4093018,28.9239578,27.4929524,26.2724133
Ireland,Gross Domestic Product (GDP) per Capita in PPP Int$,,"43,394.2276682","45,028.0341254","46,386.4550256","48,112.9752174","51,411.9187320","69,318.2348772","71,361.6845556","77,176.8108774"
Israel,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7.0246577,6.9718108,7.1078482,7.0725493,7.1431732,7.0865164,7.3259063,7.4074640
Israel,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,23.8116951,23.7593422,23.4083557,22.6541710,23.0137196,22.4946232,22.3316536,22.2508869
Israel,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,1.2917414,1.3463423,1.4116447,1.3876449,1.3353359,1.4064425,1.7527459,1.7612587
Israel,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.4116087,4.3635750,4.4500108,4.4853106,4.5125027,4.4986649,4.6545215,4.7130046
Israel,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41.4077683,40.6310120,41.5911713,40.9834786,39.5889473,38.3519249,38.5892105,39.5130920
Israel,Gross Domestic Product (GDP) per Capita in PPP Int$,,"29,596.8261729","31,364.7130275","32,596.4100277","35,220.2766797","35,446.3806998","36,904.1730673","39,135.2754134","40,697.4245394"
Italy,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8.9536114,8.8346434,8.9560614,8.9522677,9.0114403,8.9880343,8.8806286,8.8402596
Italy,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,20.5489273,22.0269032,21.6797600,21.7629204,22.1368465,23.1382580,22.9250946,23.4858074
Italy,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Italy,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7.0244303,6.8037567,6.8185329,6.8088031,6.8167558,6.7043753,6.6271992,6.5327206
Italy,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49.8901062,49.3789482,50.7875023,51.0645332,50.8995056,50.2652588,49.0513802,48.6726875
Italy,Gross Domestic Product (GDP) per Capita in PPP Int$,,"35,059.6856037","36,356.3780437","36,325.8892627","36,463.3051372","36,074.6468201","36,797.0247750","39,020.6751031","40,945.6122158"
Kazakhstan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2.7407551,2.6868310,3.0596428,2.8650799,2.7089365,3.0457468,3.4348340,3.1253617
Kazakhstan,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,27.5740509,26.2548389,28.0048332,30.8603554,26.1369400,32.0398598,35.5432472,33.1494751
Kazakhstan,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.5010787,0.3132400,0.3964365,0.1992436,0.1098816,0.0645665,0.0495233,0.1463600
Kazakhstan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1.8689355,1.8766882,2.0700631,1.8545694,1.8685279,1.9264957,2.0586338,1.9402603
Kazakhstan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,22.4734039,21.2339306,21.9120064,19.8086453,21.2602234,22.8668671,21.4719887,24.6557713
Kazakhstan,Gross Domestic Product (GDP) per Capita in PPP Int$,,"19,592.7964958","21,161.6743004","22,237.0357940","23,586.1573962","24,640.0401205","24,830.5436028","25,042.2898822","26,248.2300371"
Kyrgyzstan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6.9502721,7.1072912,8.5096636,8.1874514,7.3576646,7.1493092,6.4124823,6.1858630
Kyrgyzstan,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,43.0915031,43.5401382,43.2436943,46.4152069,56.3242569,54.5397682,57.2131157,56.3766289
Kyrgyzstan,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,7.7711239,4.4970422,7.1538010,5.3785706,6.3127251,7.5035930,3.8345842,5.6419840
Kyrgyzstan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3.4151807,3.6931489,4.2210059,3.9468608,2.7490454,2.7116280,2.4972341,2.3476746
Kyrgyzstan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,37.1068535,37.3675194,40.5838203,38.1471710,38.8565826,38.3396568,39.5235672,37.9415855
Kyrgyzstan,Gross Domestic Product (GDP) per Capita in PPP Int$,,"2,745.9600510","2,924.8446018","2,931.7201191","3,256.5833003","3,397.4676400","3,511.6438380","3,647.7917590","3,899.9995620"
Latvia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6.1484566,5.5720491,5.4200935,5.3998227,5.4651542,5.7106366,6.2149787,5.9556618
Latvia,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,37.1856499,34.2967529,37.8234253,38.4714851,39.1060066,40.5373077,43.4422836,41.9875755
Latvia,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0066189,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1863354
Latvia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3.7004390,3.5381079,3.2709088,3.2406547,3.2611885,3.3511097,3.4707661,3.4032352
Latvia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,45.4239349,40.4835777,37.9783974,37.7370911,38.0651360,38.2240372,36.9794350,37.8058777
Latvia,Gross Domestic Product (GDP) per Capita in PPP Int$,,"17,368.5440051","19,631.4269704","21,143.7007321","22,551.1846787","23,716.5663671","24,616.7932777","25,716.3063587","28,247.8131467"
Lithuania,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6.8161240,6.4964967,6.2875433,6.1399365,6.1955333,6.4751463,6.6443696,6.4575644
Lithuania,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,27.5910797,28.2212830,31.8008385,32.8208733,31.4927616,31.8371201,32.3170471,32.2738113
Lithuania,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.1675042,0.1722610,0.1383060,0.1444212,0.1324153,0.2929164,0.2324410,0.1504863
Lithuania,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.8455706,4.5690985,4.1884975,4.0272145,4.1246128,4.2792754,4.3691759,4.2269850
Lithuania,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,42.2989311,42.4727936,36.1023979,35.4929199,34.6404038,34.9015160,34.1134949,33.0894165
Lithuania,Gross Domestic Product (GDP) per Capita in PPP Int$,,"19,805.0813135","22,671.0925890","24,527.7793598","26,533.2037795","28,068.0844034","28,748.5351071","30,086.7958733","33,024.9792336"
Luxembourg,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7.0312443,6.1114831,6.5718932,5.6731720,5.5554991,5.4789891,5.4687324,5.4810743
Luxembourg,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,10.2323542,10.8794537,10.4518805,11.0689917,11.0549126,10.6157112,10.4974270,10.6895418
Luxembourg,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,1.4404852,1.3728323,1.3446567,1.3036021,1.3526889
Luxembourg,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6.0403838,5.1525593,5.5320735,4.7742386,4.6904631,4.6453142,4.6395111,4.6510468
Luxembourg,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,44.1258240,42.3660355,44.0698624,43.3219376,41.9658356,41.9613190,41.9370728,43.0826912
Luxembourg,Gross Domestic Product (GDP) per Capita in PPP Int$,,"86,446.9313633","93,174.6757633","92,685.8140048","96,715.6462507","102,521.0425674","103,993.8129496","106,133.3494750","108,673.6566583"
Malta,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8.2127438,8.5627718,8.6079407,8.8298779,9.3690853,9.2372055,9.1664162,9.3409996
Malta,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,33.0258293,33.1623955,32.0907631,30.2222214,36.3864479,37.1076241,35.0210953,34.7537880
Malta,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Malta,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5.3034320,5.5182309,5.6502690,5.9650731,5.7601657,5.6023860,5.7628527,5.8911986
Malta,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41.0637169,41.2637787,42.7146416,41.9504242,41.0758591,39.5387611,36.5312653,35.7558594
Malta,Gross Domestic Product (GDP) per Capita in PPP Int$,,"27,841.4170034","28,673.4877505","29,611.1765718","31,331.3699071","33,784.0541187","36,631.9555356","38,752.0174734","42,212.7837348"
Monaco,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2.3306069,2.1786103,2.2346165,2.1496947,2.0867918,2.0283334,1.7490956,1.7727023
Monaco,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,5.3632727,5.6987724,5.5293083,5.7390027,5.8767200,6.0167627,7.0197625,6.8878388
Monaco,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Monaco,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1.8982711,1.7681797,1.8168939,1.7439669,1.6904628,1.6406623,1.3921242,1.4129148
Monaco,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,20.7025108,19.6861649,20.0544128,18.9030495,20.4029999,20.2707443,20.7841129,20.9323616
Monaco,Gross Domestic Product (GDP) per Capita in PPP Int$,,"119,945.1987437","132,562.2505861","134,435.2958762","151,154.8522036","166,129.5605990","167,880.7001327","172,534.2422592","168,728.9189105"
Netherlands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10.1550875,10.2335787,10.5389872,10.5836363,10.5670376,10.3239384,10.3006058,10.1008349
Netherlands,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,9.0956707,9.4823828,10.0906763,11.5348854,11.5875654,11.2864285,11.3002482,11.0869331
Netherlands,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0255212
Netherlands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6.8305521,6.8888106,7.0378857,7.1233363,7.1484304,6.7177482,6.6766238,6.5047321
Netherlands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,47.8636131,46.7926178,46.7520523,46.5217590,45.7415581,44.6119461,43.5802460,42.5026588
Netherlands,Gross Domestic Product (GDP) per Capita in PPP Int$,,"45,150.1132670","46,703.3083008","47,341.6511926","49,314.4646908","49,337.7082643","50,418.7314142","51,493.3655956","54,580.6387931"
Norway,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8.8977728,8.7790232,8.7654438,8.9169016,9.3275576,10.1088924,10.5194893,10.4463425
Norway,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,15.0464716,15.2098265,14.8000822,14.5941954,14.3785324,14.1427698,14.2709990,14.1772862
Norway,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0511298,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
Norway,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7.5346828,7.4115224,7.4291720,7.5814114,7.9553752,8.6445789,8.9814816,8.9288082
Norway,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,44.9434586,43.7550888,42.8886910,43.9665451,45.7881584,48.7997894,50.7678642,49.9447861
Norway,Gross Domestic Product (GDP) per Capita in PPP Int$,,"58,336.0348078","62,559.0859322","65,876.7748586","67,432.4392170","66,393.6225940","60,779.0135102","58,403.9630597","62,403.4017199"
Poland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6.4190917,6.2338209,6.2010832,6.3754797,6.3525400,6.3979120,6.5430775,6.5419540
Poland,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,23.8652668,23.9636326,24.2740650,23.8016033,23.0110436,23.3128147,23.0804615,23.0497932
Poland,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0000000,0.0000000,0.0000000,0.1392681,0.0379547,0.0382024,0.0197085,0.0184417
Poland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.5800242,4.4276195,4.3301163,4.4816551,4.4426851,4.4358268,4.5023084,4.5118070
Poland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,45.8075066,43.8797188,42.8594132,42.5947342,42.3945007,41.6722527,41.1066093,41.2298393
Poland,Gross Domestic Product (GDP) per Capita in PPP Int$,,"21,059.3604093","22,850.9612296","23,832.8164899","24,704.7397152","25,608.1341733","26,842.4962665","27,737.4532516","29,932.4594396"
Portugal,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9.8194752,9.5311594,9.3482542,9.0895433,9.0223284,8.9718447,9.0379448,8.9695740
Portugal,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,24.5526390,26.3002453,28.1789093,26.9631062,27.7027817,27.7278156,27.7916222,27.5320797
Portugal,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,0.0396172,0.0416888,0.0436140,0.0452281,0.0448284,0.0464258,0.0474662,0.0498387
Portugal,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6.8466144,6.4473639,6.1246820,6.0780706,5.9568734,5.9313035,5.9878125,5.9428620
Portugal,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,51.8185959,50.0164108,48.5270691,49.9398842,51.7670403,48.2005196,44.8113480,45.6677551
Portugal,Gross Domestic Product (GDP) per Capita in PPP Int$,,"27,307.2073146","26,741.8127919","26,384.9611835","27,819.7159278","28,674.3157178","29,636.7776087","30,994.3441118","32,525.0163813"
Republic of Moldova,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10.1311283,9.0967035,9.1396208,8.6830034,8.6327572,8.5576353,7.5359335,7.0129504
Republic of Moldova,Out-of-pocket (OOPS) as % of Current Health Expenditure (CHE),,40.4318619,44.7964478,42.2178497,42.5761299,38.3488045,46.1874085,46.2912865,43.6354828
Republic of Moldova,External Health Expenditure (EXT) as % of Current Health Expenditure (CHE),,11.9670992,7.3343754,8.0286522,9.9238319,11.4031057,7.2796679,3.7091284,4.6994362
Republic of Moldova,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4.6463413,4.2451754,4.4354115,4.0549932,4.2598820,3.8970430,3.6767914,3.5497460
Republic of Moldova,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,34.0967827,32.5625420,33.6679916,32.4420853,33.3917694,31.9044418,30.3292599,30.6477490
